DB_INSTANCE_NAME;OWNER;TABLE_NAME;TAB_COMMENTS;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COL_COMMENTS;CONSTRAINTS
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;12;STA_HISTORICO;NUMBER;22;Y;0;3;2;0;NO;STATUS DO HISTÓRICO. 1-ATIVO E 2-SUSPENSO.; (: )
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;8;STA_MONITORADO;NUMBER;22;Y;0;2;1;62074;NO;STATUS DO HISTORICO. 1-ATIVO E 2-SUSPENSO.; (: )
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;5;DAT_APURACAO;DATE;7;Y;;6;236;2558;NO;Periodo de apuracao da Informacao Fiscal (mes/ano).; (: )
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;11;DAT_HOMOLOGACAO;DATE;7;Y;;6;3560;2570;NO;Data que a informacao fiscal foi homologada.; (: )
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;4;NUM_SPU;VARCHAR2;20;Y;;13;4898;520;NO;Numero do SPU (Sistema de Protocolo Unico do Estado); (: )
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;2;SEQ_INF_FISCAL_TIPO;NUMBER;22;N;0;3;4;0;NO;Identificacao do Tipo de Informacao Fiscal.;FK_INF_TIP_R_INF_FIS (FOREIGN KEY: ENABLED)- SYS_C00445961 (C: ENABLED)
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;1;SEQ_PROC_DOCUMENTO;NUMBER;22;N;0;5;6252;0;NO;Identificador unico de informacao fiscal.;FK_DOC_R_INF_FIS (FOREIGN KEY: ENABLED)- PK_INFORMACAO_FISCAL (PRIMARY KEY: ENABLED)- SYS_C00445960 (C: ENABLED)
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;3;STA_INF_FISCAL;NUMBER;22;N;0;3;3;0;NO;Status da informacao fiscal.;CKC_STA_INF_FISCAL (C: ENABLED)- SYS_C00445962 (C: ENABLED)
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;14;VLR_APURACAO;NUMBER;22;Y;2;2;243;3889;NO;VALOR DA APURACAO.; (: )
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;8;VLR_CONTA_GRAFICA;NUMBER;22;Y;2;4;3589;488;NO;Valor referente a conta grafica.; (: )
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;6;VLR_ESPECIE;NUMBER;22;Y;2;2;1;2610;NO;Valor em especie.; (: )
